"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 16:50:05 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701941201,1.276,0.150,89.113,9.460,0,425984,2601779.200,60092.800,83429.200,0,0,113962606592,113876373504,4460490752,366934290432,6980.800,12096,9,19,5.200,11.160,10.780,9.950,4407582720,55590359040,0,0,0,47.800,63,10344,31872,1392382,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,4768.800,4939,4737,0,0,0,0,0,255944,445,13666021,71235,41,0.040,32,0,10,3,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416485,15743345,0,336,1.000,85841418764,11468.800,69.600,129.400,4.800,78,1
1701941206,2.000,0.267,92.389,5.344,0,748748.800,2891776,115146.800,155795.400,0,0,113965838336,113866211328,4460490752,366944301056,7715,13260.600,1,17,6.400,10.350,10.620,9.910,4407582720,55590359040,0,0,0,81.800,64.600,10344,31872,1392388,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5473.800,6202,5611.400,0,0,0,0,0,255944,445,13665085,71235,40,0.039,30,0,10,5,0,0,1,1,0,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416568,15743842,0,1059,1.000,85842098700,135987.200,145.200,254.800,8,152,7
1701941211,1.961,0.294,93.594,4.151,0,761856,2591129.600,116631,154752,0,0,113963778048,113865191424,4460490752,366952001536,7781.200,13363.800,10,0,9.400,9.840,10.510,9.870,4407582720,55590359040,0,0,0,86.600,65.600,10344,31872,1392377,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,7555.200,7953.800,7595.400,0,0,0,0,0,256374,445,13664914,71235,40,0.039,23,0,10,12,0,0,3,1,1,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416607,15744317,0,740,1.000,85842418188,63897.600,136,316,14.800,146,5
1701941216,2.163,0.242,91.977,5.619,0,625868.800,2960588.800,85390,117326.200,0,0,113974345728,113850003456,4460490752,366958931968,7481.600,12783.200,1,0,7.200,10.330,10.600,9.910,4407582720,55590359040,0,0,0,69,73.200,10344,31872,1392379,0,0,1,100,29,1,129,0,12268,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5648.200,6041.600,5688,0,0,0,0,0,256230,445,13661607,71235,40,0.039,21,0,10,14,0,0,1,1,0,18,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416612,15744682,0,740,1.000,85842459148,8192,89.800,224,10,116,5
1701941221,2.137,0.263,93.463,4.137,0,581632,3048243.200,104011.800,138596.600,0,0,113959018496,113863602176,4460490752,366964682752,7440.600,13002,4,15,5.800,10.630,10.660,9.930,4407582720,55590359040,0,0,0,62.600,65.600,10344,31872,1392379,0,0,1,100,29,1,129,0,12268,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5306,6010.600,5654.800,0,0,0,0,0,255972,445,13663919,71235,41,0.040,33,0,10,3,0,0,11,1,0,21,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416625,15745032,0,733,1.000,85842598412,27852.800,147,278,10,138,7
1701941226,1.977,0.261,92.671,5.092,0,696320,2379776,99615,136907,0,0,113959927808,113853452288,4460490752,366974693376,7568.200,13108,7,12,7,10.420,10.620,9.920,4407582720,55590359040,0,0,0,77.800,66.600,10344,31872,1392395,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,5564.800,6100.800,5507.400,0,0,0,0,0,256044,445,13661524,71235,41,0.040,32,0,10,3,0,0,6,1,0,25,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416639,15745446,0,740,1.000,85842680332,16384,130.200,212.200,6.800,134,5
1701941231,0.840,0.344,95.217,3.599,0,455475.200,2872934.400,112290.200,144832.600,0,0,113907163136,113903136768,4460490752,366980853760,7269.600,13081.800,2,14,6.400,10.300,10.590,9.910,4407582720,55590359040,0,0,0,49,71.600,10344,31872,1392331,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6108.600,6918.600,10111.400,0,0,0,0,0,255880,445,13664189,71235,30,0.029,19,0,0,6,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416648,15745720,0,371,1.000,85842762252,16384,136.800,237.800,8,136,5
1701941236,0.223,0.292,96.480,3.005,0,478412.800,2740224,112852.200,137294.400,0,0,113904857088,113902362624,4460490752,366986244096,6860.600,12911.800,4,5,6.400,9.560,10.430,9.860,4407582720,55590359040,0,0,0,46.800,62.800,10344,31872,1392345,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5131.400,6158.200,5780.400,0,0,0,0,0,256098,445,13663945,71235,30,0.029,21,0,0,4,0,0,1,1,0,3,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416665,15745985,0,1059,1.000,85842893324,26214.400,170.800,305.200,10.800,177,9
1701941241,0.209,0.278,95.117,4.397,0,575078.400,2651750.400,99461.800,117481.200,0,0,113909907456,113888841728,4460490752,366997024768,6786,12668.800,4,5,7.200,9.990,10.500,9.890,4407582720,55590359040,0,0,0,55.200,68.400,10344,31872,1392328,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5589.200,6393.200,6109.800,0,0,0,0,0,256026,445,13660881,71235,30,0.029,21,0,0,4,0,0,3,1,0,10,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416701,15746288,0,740,1.000,85843188236,58982.400,101.600,317.800,16.800,139,5
1701941246,0.353,0.471,93.016,6.160,0,388300.800,2775449.600,94274.200,120817.400,0,0,113912881152,113878937600,4460490752,367007035392,9853,14905.400,4,4,145.600,9.990,10.500,9.890,4407582720,55590359040,0,0,0,41.200,64.400,10344,31680,1392430,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0.200,32882.600,23153.400,22387.600,0,0,0,0,0,256144,445,13659602,71235,30,0.029,21,0,0,4,0,0,2,1,0,3,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416715,15746529,0,740,1.000,85843302924,22937.600,148.800,212.200,4.800,144,5
1701941251,0.267,0.384,95.843,3.506,0,419430.400,2890137.600,105661.400,134687.400,0,0,113912344576,113871773696,4460490752,367016275968,7603.200,13803.400,1,6,46.800,9.510,10.390,9.860,4407582720,55590359040,0,0,0,44.800,83.400,10344,31680,1392345,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,13797.600,11734.800,11384.200,0,0,0,0,0,256144,445,13657238,71235,31,0.030,22,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416748,15746816,0,733,1.000,85843573260,54067.200,133,244.800,8,139,6
1701941256,0.248,0.299,96.217,3.236,0,429260.800,3056435.200,115221.400,142939,0,0,113918603264,113857044480,4460490752,367026286592,6895.600,13022.200,1,6,6.800,8.910,10.250,9.820,4407582720,55590359040,0,0,0,41,71.800,10344,31680,1392353,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5255,6552.600,5981.400,0,0,0,0,0,256429,445,13653916,71235,31,0.030,22,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416771,15747055,0,740,1.000,85843794444,44236.800,157.800,283.200,10.800,143,6
1701941261,0.213,0.325,96.542,2.920,0,527564.800,2547712,112028.600,141799.800,0,0,113926471680,113848406016,4460490752,367032446976,6886.400,12996.800,2,1,6.200,8.680,10.180,9.800,4407582720,55590359040,0,0,0,55.200,68.600,10344,31680,1392336,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5441.200,6208.200,6095.200,0,0,0,0,0,256422,445,13652660,71235,30,0.029,21,0,0,4,0,0,1,1,0,2,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416788,15747339,0,680,1.000,85843900940,21299.200,161.600,224.400,4.800,162,5
1701941266,0.209,0.275,96.767,2.749,0,506265.600,2797568,98557.200,121904.600,0,0,113925115904,113845141504,4460490752,367037837312,6646.800,12447,1,3,6.600,8.140,10.040,9.760,4407582720,55590359040,0,0,0,46.200,73.600,10344,31680,1392336,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5321.200,6160.800,5855.400,0,0,0,0,0,256347,445,13652156,71235,30,0.029,21,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416812,15747593,0,741,1.000,85844113932,42598.400,146.600,253.400,8.800,146,6
1701941271,0.250,0.334,96.324,3.092,0,473497.600,2869657.600,128371.200,160426.600,0,0,113931612160,113834024960,4460490752,367043997696,7045.600,13348.400,0,15,9.600,7.970,9.970,9.740,4407582720,55590359040,0,0,0,47,64.600,10344,31680,1392350,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,7217.600,7618,7207.200,0,0,0,0,0,256107,445,13650507,71235,30,0.029,22,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416839,15747873,0,740,1.000,85844318732,40960,165.200,327,12.800,174,7
1701941276,0.234,0.317,96.886,2.563,0,457113.600,2591948.800,120484,149158.800,0,0,113932730368,113829826560,4460490752,367050158080,6904.800,13141.800,2,4,7,7.970,9.940,9.730,4407582720,55590359040,0,0,0,44.400,66,10344,31680,1392350,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5362,6449.400,6197,0,0,0,0,0,256322,445,13649982,71235,31,0.030,22,0,0,3,0,0,1,1,0,4,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416865,15748122,0,734,1.000,85844539916,44236.800,176.200,255,6.800,162,6
1701941281,0.217,0.288,94.626,4.869,0,412876.800,2415820.800,86451,106341.200,0,0,113931153408,113827553280,4460490752,367056318464,7107.600,13063.200,2,8,27.800,8.300,9.980,9.740,4407582720,55590359040,0,0,0,41.600,65.600,10344,31680,1392345,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,9386.400,8080.400,7783,0,0,0,0,0,256396,445,13650402,71235,32,0.031,23,0,0,3,0,0,1,1,0,12,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416881,15748352,0,733,1.000,85844687372,29491.200,90.400,219.800,10,102,6
1701941286,0.192,0.244,96.797,2.767,0,244121.600,2662400,89386.200,108010.600,0,0,113934946304,113822220288,4460490752,367058628608,6631.800,12550.400,2,11,6.800,7.870,9.860,9.700,4407582720,55590359040,0,0,0,25.400,65.800,10344,31680,1392344,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5323.800,5930.200,5930.200,0,0,0,0,0,256396,445,13649658,71235,30,0.029,22,0,0,3,0,0,3,1,0,5,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416898,15748514,0,746,1.000,85844826636,27852.800,138.400,218.200,6,133,6
1701941291,2.158,0.426,89.442,7.974,0,342425.600,1972633.600,41498.600,62963.400,0,0,114043809792,113711214592,4460490752,367063851008,7662.800,12248.800,29,10,26.200,9.960,10.260,9.830,4407582720,55590359040,0,0,0,39.600,63,10344,31680,1392437,0,0,1,100,29,1,129,0,12279,53,1,0,0,4,50,0,0,1,0,1,0,2,2,0,0,82543.200,12542.800,5818.800,0,0,0,0,0,256062,445,13631862,71235,50,0.049,40,0,0,5,0,0,10,1,0,30,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416905,15748731,0,806,1.000,85844859404,6553.600,33,38.600,0.800,70,6
1701941296,3.425,0.213,90.521,5.841,0,861798.400,2075033.600,87725.800,137002,0,0,114051796992,113696223232,4460490752,367071625216,7772.200,12924.200,12,15,6.600,10.530,10.370,9.870,4407582720,55590359040,0,0,0,98.200,63.600,10344,31680,1392436,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5202.200,5964.600,5309.800,0,0,0,0,0,255990,445,13629223,71235,50,0.049,38,0,0,7,0,0,9,1,0,30,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416922,15749244,0,697,1.000,85845006860,29491.200,104.400,185.800,6,107,4
1701941301,3.970,0.210,89.938,5.882,0,889651.200,2327347.200,83789.200,129287.800,0,0,114065317888,113680392192,4460490752,367080865792,8264.400,13136.200,8,7,8,10.810,10.430,9.890,4407582720,55590359040,0,0,0,100,70.200,10344,31680,1392435,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6057.400,6409.400,5803.600,0,0,0,0,0,255990,445,13625606,71235,52,0.051,25,0,0,20,0,0,2,1,1,30,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416938,15749782,0,770,1.000,85845129740,24576,97.400,177.400,6,109,6
1701941306,3.177,0.242,88.237,8.345,0,814284.800,2951577.600,122904.200,167497.400,0,0,114072895488,113664344064,4460490752,367091646464,8141,13747.200,6,20,6.400,11.700,10.630,9.960,4407582720,55590359040,0,0,0,85.800,67.600,10344,31680,1392421,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5572.800,6795,6453.800,0,0,0,0,0,255901,445,13625244,71235,51,0.050,35,0,20,10,0,0,7,1,0,23,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416968,15750254,0,325,1.000,85845383692,50790.400,160.800,341.400,14.800,155,2
1701941311,3.110,0.163,87.548,9.179,0,724172.800,2186444.800,81838.800,119266.800,0,0,114078294016,113654325248,4460490752,367099346944,7596.600,12641.800,10,9,8,13.490,11.010,10.090,4407582720,55590359040,0,0,0,79.200,64.800,10344,31680,1392426,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5874.800,5957.400,5577.800,0,0,0,0,0,255902,445,13623769,71235,50,0.049,30,0,20,15,0,0,1,1,0,29,22,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12416990,15750675,0,1064,1.000,85845555724,34406.400,89.400,243.400,12.800,108,7
1701941316,3.486,0.221,90.614,5.679,0,884736,2294579.200,92813.400,140680.200,0,0,114089644032,113642205184,4460490752,367107817472,8089.400,13176.600,4,6,6.400,12.650,10.880,10.050,4407582720,55590359040,0,0,0,98.200,64.600,10344,31680,1392424,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5372.600,6216.400,5593.200,0,0,0,0,0,256118,445,13623036,71235,50,0.049,23,0,20,22,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417014,15751203,0,755,1.000,85845752332,39321.600,117.800,194.600,6,119,8
1701941321,3.566,0.188,88.573,7.673,0,725811.200,2266726.400,73345,113324.600,0,0,114094964736,113629184000,4460490752,367117058048,7750.600,12640.200,6,10,5.800,12.840,10.950,10.080,4407582720,55590359040,0,0,0,82.600,69.800,10344,31680,1392423,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5381.800,5636.600,5137.400,0,0,0,0,0,256046,445,13622624,71235,51,0.050,26,0,20,20,0,0,1,1,0,23,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417025,15751621,0,713,1.000,85845842444,18022.400,75.600,153.200,6,85,2
1701941326,3.716,0.242,91.313,4.729,0,888012.800,2203648,102666.200,152885.600,0,0,114103771136,113614987264,4460490752,367127068672,8123.800,13367.600,1,6,6.600,12.210,10.850,10.050,4407582720,55590359040,0,0.200,0,99,58.200,10344,31680,1392424,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5517,6426.600,5994.200,0,0,0,0,0,256041,445,13619559,71235,51,0.050,26,0,20,19,0,0,1,1,1,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417051,15752181,0,741,1.000,85846399500,111411.200,135.400,261.400,10.800,142,5
1701941331,3.824,0.261,88.824,7.091,0,960102.400,2732851.200,117483.400,163258.200,0,0,114111225856,113601372160,4460490752,367138619392,8517,13930.200,0,10,9.800,11.870,10.800,10.040,4407582720,55590359040,0,0,0,104.600,66.400,10344,31872,1392426,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,7679.800,8009.600,7280.400,0,0,0,0,0,256041,445,13618892,71235,51,0.050,29,0,20,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417117,15752769,0,739,1.000,85846620684,44236.800,127.400,334.200,16,138,7
1701941336,3.564,0.292,88.870,7.273,0,922419.200,2968780.800,118203.600,164985,0,0,114109087744,113594269696,4460490752,367149400064,8370.200,13682,16,19,7.200,13.240,11.100,10.140,4407582720,55590359040,0,0,0,101.800,105.600,10344,31872,1392427,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5800,7082,6489.800,0,0,0,0,0,255873,445,13617053,71235,50,0.049,31,0,20,14,0,0,2,1,0,25,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417144,15753330,0,362,1.000,85846841868,44236.800,145.200,295.600,12.800,157,3
1701941341,3.508,0.248,87.873,8.371,0,752025.600,2056192,108364,155564,0,0,114123771904,113574195200,4460490752,367159410688,8366.200,13451.200,3,26,6.600,13.790,11.250,10.190,4407582720,55590359040,0,0,0,78.600,151.600,10344,31872,1392442,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5643,6713.200,5893.600,0,0,0,0,0,255801,445,13614626,71235,51,0.050,34,0,20,11,0,0,9,1,1,28,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417185,15753789,0,1059,1.000,85847153164,62259.200,150.200,289.800,10.800,156,9
1701941346,2.891,0.142,87.124,9.842,0,430899.200,2281472,52169.600,80475,0,0,114126061568,113567285248,4460490752,367167111168,7602.600,12140,0,23,5.400,13.960,11.330,10.230,4407582720,55590359040,0,0,0,48,148.200,10344,31872,1392424,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,4739,4707.400,4543.200,0,0,0,0,0,255945,445,13615349,71235,52,0.051,37,0,20,9,0,0,14,1,0,35,23,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417192,15754054,0,741,1.000,85847210508,11468.800,57.800,88.200,2,70,9
1701941351,1.924,0.367,90.176,7.533,0,758579.200,2951577.600,142313.800,184033.200,0,0,113997107200,113686999040,4460490752,367179431936,8249.600,14376,20,6,6.600,13.650,11.310,10.220,4407582720,55590359040,0,0,0,76.200,46.600,10344,31680,1392341,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6857.400,8089.400,14224.800,0,0,0,0,0,255945,445,13637024,71235,30,0.029,19,0,0,4,0,0,2,1,0,2,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417213,15754440,0,753,1.000,85847398924,37683.200,170.400,407.200,18.800,195,3
1701941356,0.173,0.263,95.940,3.625,0,348979.200,2356838.400,79849.800,99247.200,0,0,113997799424,113679712256,4460490752,367187566592,6633.200,12408.800,0,12,6.800,12.790,11.170,10.180,4407582720,55590359040,0,0,0,38.400,123.200,10344,31680,1392352,0,0,1,100,29,1,129,0,12254,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5217.200,5878.400,5390.800,0,0,0,0,0,255729,445,13637156,71235,31,0.030,20,0,0,3,0,0,1,1,0,2,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417228,15754657,0,733,1.000,85847513612,22937.600,102.400,189,6,129,5
1701941361,0.148,0.215,93.431,6.205,0,299827.200,2070937.600,69089.800,83536.600,0,0,114001338368,113672323072,4460490752,367193726976,6543.600,12080,2,9,7.800,12.250,11.090,10.160,4407582720,55590359040,0,0,0,30.800,154.400,10344,31680,1392343,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5646.400,5882,5663.200,0,0,0,0,0,255729,445,13636687,71235,30,0.029,22,0,0,3,0,0,1,1,0,5,3,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417245,15754814,0,680,1.000,85847661068,29491.200,77.800,178.400,8.800,90,6
1701941366,0.198,0.327,95.350,4.125,0,411238.400,2412544,114983.600,138330,0,0,113983410176,113681444864,4460490752,367205048320,7230.600,13756.400,0,10,27.200,11.670,10.980,10.130,4407582720,55590359040,0,0,0,40,60,10344,31680,1392343,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,8998,8762.800,8294.400,0,0,0,0,0,255923,445,13640493,71235,30,0.029,18,0,0,3,0,0,1,1,0,3,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417267,15755047,0,740,1.000,85847833100,34406.400,143.400,332.200,14,156,5
1701941371,0.148,0.255,95.371,4.226,0,267059.200,2281472,71678.600,85127.400,0,0,113990742016,113668722688,4460490752,367211208704,6418.200,12061,1,15,8,12.020,11.070,10.170,4407582720,55590359040,0,0,0,29.200,150.200,10344,31680,1392357,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5571.800,5624.800,5167.800,0,0,0,0,0,255758,445,13640706,71235,31,0.030,22,0,0,3,0,0,8,1,0,17,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417284,15755218,0,734,1.000,85847972364,27852.800,88.800,185.400,8.800,98,6
1701941376,0.121,0.194,92.991,6.694,0,201523.200,1966080,55634.600,65546.600,0,0,113997619200,113658765312,4460490752,367214288896,6462.200,12000,0,9,6.400,11.930,11.070,10.170,4407582720,55590359040,0,0.200,0,21.400,146.600,10344,31680,1392344,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5068.800,5117.400,4992.600,0,0,0,0,0,255830,445,13640188,71235,31,0.030,22,0,0,3,0,0,1,1,0,8,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417304,15755341,0,739,1.000,85848136204,32768,62.800,136,6,68,5
1701941381,0.154,0.188,92.028,7.630,0,260505.600,1922662.400,51941.600,64615.800,0,0,113995395072,113655599104,4460490752,367221219328,6341.400,11646.400,1,8,6.800,12.420,11.180,10.210,4407582720,55590359040,0,0,0,27.600,125,10344,31680,1392346,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5498.200,5318,4978.800,0,0,0,0,0,255830,445,13638947,71235,32,0.031,23,0,0,3,0,0,1,1,0,4,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417318,15755481,0,733,1.000,85848250892,22937.600,53.200,132.800,6,79,5
1701941386,0.154,0.183,94.340,5.322,0,186777.600,1990656,53003,63121.200,0,0,113999699968,113648984064,4460490752,367225069568,6310.800,11599.200,1,7,6,12.390,11.200,10.220,4407582720,55590359040,0,0,0,19,147.600,10344,31680,1392344,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5037.800,4956.800,4776.600,0,0,0,0,0,255605,445,13638458,71235,30,0.029,21,0,0,4,0,0,6,1,0,13,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417324,15755560,0,362,1.000,85848341004,18022.400,59,133.200,6.800,75,4
1701941391,0.177,0.236,92.375,7.212,0,285081.600,2093875.200,62348.600,73386.800,0,0,113997594624,113645699072,4460490752,367230459904,6738.800,12151,5,6,9.600,12.520,11.240,10.240,4407582720,55590359040,0,0,0,26.800,154.600,10344,31680,1392338,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,7271.600,6706.200,6478.800,0,0,0,0,0,255604,445,13636687,71235,30,0.029,21,0,0,4,0,0,1,1,0,12,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12417345,15755722,0,1064,1.000,85848463884,24576,66.200,175.800,8,95,7
