"Dstat 0.9.10 CSV output"
"Author:","XXXXX",,,,"URL:","XXXXX"
"Host:","XXXXX",,,,"User:","XXXXX"
"Cmdline:","dstat --postgresql-time -a -s -i -r --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --postgresql-conn --postgresql-lockwaits --postgresql-settings --output ./metricsx.csv --noupdate 5",,,,"Date:","07 Dec 2023 19:17:15 CST"
"postgresql locks","total cpu usage",,,,,"dsk/total",,"net/total",,"paging",,"memory usage",,,,"system",,"procs",,,"load avg",,,"swap",,"interrupts",,,"io/total",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,,"postgresql conn",,,,,,,,,,,,,"postgresql lockswaits","postgresql settings",,,,,,,,,,,,,"postgresql all",,,,,,,,,,,,
"Time","usr","sys","idl","wai","stl","read","writ","recv","send","in","out","used","free","buff","cach","int","csw","run","blk","new","1m","5m","15m","used","free","160","161","297","read","writ","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH","Conn","%Con","Act","LongQ","LongX","Idl","LIdl","LWait","SQLs1","SQLs3","SQLs5","Xact1","Xact3","Locks","shared_buffers","work_mem","bgwriter_delay","max_connections","autovacuum_work_mem","temp_buffers","autovacuum_max_workers","maintenance_work_mem","checkpoint_timeout","max_wal_size","checkpoint_completion_target","wal_keep_segments","wal_segment_size","clean","back","alloc","heapr","heaph","ratio","size","grow","insert","update","delete","comm","roll"
1701950701,0.109,0.167,98.925,0.799,0,0,1168179.200,26063.600,25512.400,0,0,115091038208,98743746560,4460638208,381923975168,5898,11264,3,0,7.400,6.600,7.040,7.150,4407582720,55590359040,0,0,0,0,101.400,10344,33216,1391593,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5980.600,5109.600,4881.200,0,0,0,0,0,255118,445,12866128,71235,30,0.029,1,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18428715,0,342,1.000,85952371212,0,0,22.800,0,102,3
1701950706,0.119,0.154,98.011,1.716,0,0,1132134.400,23538,23470.400,0,0,115097190400,98736824320,4460638208,381927825408,5882.800,11103.600,1,3,7,6.230,6.960,7.120,4407582720,55590359040,0.200,0,0,0,101.400,10344,33408,1391599,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5301,4591.800,4537.600,0,0,0,0,0,255118,445,12864355,71235,31,0.030,12,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18429122,0,1058,1.000,85952371212,0,0,23,0,120,7
1701950711,0.111,0.146,98.788,0.955,0,0,1326284.800,25497.600,24977,0,0,115103563776,98730450944,4460638208,381930905600,5940,11144.200,2,1,6.400,5.730,6.840,7.090,4407582720,55590359040,0,0,0,0,117,10344,33408,1391604,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5373.200,4557.600,4256.400,0,0,0,0,0,255118,445,12864523,71235,31,0.030,4,0,0,3,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18429516,0,739,1.000,85952371212,0,0,28.800,0,131,5
1701950716,0.123,0.148,99.290,0.438,0,0,1226342.400,25904.200,25467.200,0,0,115112591360,98722193408,4460638208,381935525888,5845.800,11083,1,0,6.800,5.350,6.740,7.050,4407582720,55590359040,0,0,0,0,109.200,10344,33408,1391599,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5541.200,4878.400,4754.200,0,0,0,0,0,255118,445,12864264,71235,31,0.030,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18430005,0,776,1.000,85952371212,0,0,25.800,0,119,6
1701950721,0.098,0.156,98.855,0.891,0,0,1138688,24961,24316,0,0,115116023808,98716450816,4460638208,381939376128,5760.600,10989,2,1,5.600,5.080,6.660,7.030,4407582720,55590359040,0,0,0,0,103.200,10344,33408,1391593,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5041.800,4427.200,4264.200,0,0,0,0,0,255118,445,12863728,71235,30,0.029,14,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18430414,0,702,1.000,85952371212,0,0,22.200,0,108,5
1701950726,0.094,0.167,98.923,0.816,0,0,1265664,25386.800,24855.600,0,0,115121012736,98712231936,4460638208,381942456320,5919,11143.600,2,0,8.200,4.760,6.570,6.990,4407582720,55590359040,0,0,0,0,115.200,10344,33408,1391593,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5504.200,4928.400,4693.600,0,0,0,0,0,255118,445,12863866,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18430850,0,739,1.000,85952371212,0,0,26.400,0,123,5
1701950731,0.931,0.586,97.995,0.488,0,0,1187020.800,32890.600,37521,0,0,115259756544,98573488128,4460638208,381945536512,6805.200,11848.800,1,0,32.600,4.460,6.480,6.960,4407582720,55590359040,0.200,0,0,0,112.600,10344,33408,1391677,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,105510.200,14192,7006.400,0,0,0,0,0,255118,445,12850737,71235,50,0.049,11,0,0,24,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18431176,0,455,1.000,85952371212,0,0,21.200,0,132,3
1701950736,5.895,0.186,93.101,0.818,0,0,1173913.600,33558.400,38252.400,0,0,115275317248,98557927424,4460638208,381948616704,7771,11739.400,33,2,8.600,5.940,6.750,7.050,4407582720,55590359040,0,0,0,0,105.200,10344,33408,1391695,0,0,1,100,29,1,129,0,12281,55,1,0,0,4,50,0,0,2,0,1,0,2,2,0,0,5772.600,5326.800,5056,0,0,0,0,0,255118,445,12848996,71235,50,0.049,15,0,0,12,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18431589,0,827,1.000,85952371212,0,0,27.200,0,132,7
1701950741,5.571,0.163,93.766,0.500,0,0,1246003.200,34303.800,40851.800,0,0,115274362880,98556571648,4460638208,381953236992,7645.600,11700.400,11,0,6.400,7.630,7.090,7.150,4407582720,55590359040,0,0,0,0,112.600,10344,33408,1391680,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5515.400,5181.600,4837.200,0,0,0,0,0,255118,445,12848998,71235,51,0.050,9,0,0,17,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18432003,0,1007,1.000,85952371212,0,0,24.200,0,118,6
1701950746,6.149,0.167,93.151,0.533,0,0,1224704,35163,40176.600,0,0,115279224832,98553249792,4460638208,381955547136,7812,11743.200,3,1,6.400,7.180,7,7.130,4407582720,55590359040,0,0,0,0,110,10344,33408,1391676,0,0,1,100,29,1,129,0,12278,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5134.600,4813.200,4641.200,0,0,0,0,0,255118,445,12848298,71235,51,0.050,12,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18432428,0,702,1.000,85952371212,0,0,22,0,109,4
1701950751,5.996,0.160,93.394,0.450,0,0,1241088,34303,39842.400,0,0,115285598208,98545336320,4460638208,381959397376,7759,11645.200,16,0,6,9.250,7.440,7.270,4407582720,55590359040,0,0,0,0,111,10344,33408,1391689,0,0,1,100,29,1,129,0,12282,54,1,0,0,4,52,0,0,0,0,1,0,2,2,0,0,4980.800,4558.600,4224.600,0,0,0,0,0,255118,445,12848226,71235,50,0.049,19,0,20,10,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18432878,0,776,1.000,85952371212,0,0,28.800,0,128,6
1701950756,5.553,0.163,93.687,0.597,0,0,1246003.200,34725.600,42710.200,0,0,115287080960,98543083520,4460638208,381963247616,7590.800,11711,3,0,8.400,9.470,7.510,7.290,4407582720,55590359040,0,0,0,0,109.600,10344,33408,1391674,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6569.600,5754.600,5710,0,0,0,0,0,255118,445,12847646,71235,50,0.049,17,0,20,12,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18433260,0,702,1.000,85952371212,0,0,27,0,117,4
1701950761,6.284,0.156,92.955,0.605,0,0,1205862.400,35498.400,41912,0,0,115272781824,98559770624,4460638208,381964685312,7963.800,11835,1,0,8,9.910,7.640,7.330,4407582720,55590359040,0,0,0,0,107.800,10344,33216,1391673,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,6340.800,5635.400,5471.800,0,0,0,0,0,255178,445,12850656,71235,50,0.049,4,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18433644,0,355,1.000,85952371212,0,0,26.800,0,117,3
1701950766,5.978,0.131,93.355,0.536,0,0,1265664,33372.800,39777.600,0,0,115276963840,98554818560,4460638208,381968535552,7793.400,11701.200,14,0,6,10.080,7.710,7.360,4407582720,55590359040,0,0,0,0,113.600,10344,33216,1391675,0,0,1,100,29,1,129,0,12279,53,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5086.200,4728,4669.600,0,0,0,0,0,255178,445,12849756,71235,50,0.049,22,0,20,11,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18434038,0,1095,1.000,85952371212,0,0,23.800,0,117,8
1701950771,5.562,0.144,93.894,0.401,0,0,1177190.400,34281.800,41756.600,0,0,115288203264,98544349184,4460638208,381970845696,7633.800,11576.600,1,1,6.600,10.390,7.810,7.390,4407582720,55590359040,0,0,0,0,105,10344,33216,1391680,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5435.200,4906.800,4503.400,0,0,0,0,0,255178,445,12848279,71235,50,0.049,11,0,20,16,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18434430,0,739,1.000,85952371212,0,0,25.800,0,122,5
1701950776,6.320,0.146,92.922,0.612,0,0,1231257.600,34900.400,41778,0,0,115291471872,98539540480,4460638208,381975465984,7881.600,11742,1,0,6.600,9.720,7.720,7.370,4407582720,55590359040,0,0,0,0,111,10344,33024,1391674,0,0,1,100,29,1,129,0,12276,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5355.800,5042,4882.800,0,0,0,0,0,255178,445,12849081,71235,50,0.049,8,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18434831,0,702,1.000,85952371212,0,0,24.200,0,116,4
1701950781,5.874,0.158,93.484,0.483,0,0,1197670.400,34313.400,39439.200,0,0,115300577280,98531205120,4460638208,381978546176,7752,11742.200,13,1,6.200,9.020,7.600,7.330,4407582720,55590359040,0,0,0,0,103.200,10344,33024,1391673,0,0,1,100,29,1,129,0,12275,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5093.800,4812.200,4691.200,0,0,0,0,0,255178,445,12848167,71235,51,0.050,22,0,20,6,0,0,2,2,0,22,22,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18435229,0,776,1.000,85952371212,0,0,25.200,0,122,7
1701950786,5.969,0.144,93.348,0.539,0,0,1184563.200,34378.200,42903.200,0,0,115305283584,98526498816,4460638208,381982396416,7756.600,11739.800,3,0,7.800,10.220,7.880,7.420,4407582720,55590359040,0,0,0,0,105.800,10344,33024,1391666,0,0,1,100,29,1,129,0,12274,52,1,0,0,4,50,0,0,0,0,1,0,2,2,0,0,5597.600,5142.600,5077.800,0,0,0,0,0,255178,445,12847538,71235,50,0.049,4,0,20,24,0,0,1,1,0,21,21,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18435633,0,702,1.000,85952371212,0,0,23.400,0,119,4
1701950791,5.377,0.358,93.644,0.621,0,0,1250918.400,35926.600,41534.400,0,0,115166457856,98665324544,4460638208,381984706560,7731.800,11738,2,0,6.400,11.560,8.200,7.530,4407582720,55590359040,0.400,0,0,0,98.200,10344,33024,1391594,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6035.800,5362,12310.400,0,0,0,0,0,255178,445,12862787,71235,30,0.029,5,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18435998,0,693,1.000,85952371212,0,0,26,0,136,5
1701950796,0.100,0.173,98.982,0.745,0,0,1176371.200,25687.200,25070.600,0,0,115171893248,98659119104,4460638208,381989326848,6023.200,11216.800,1,1,8.400,10.800,8.090,7.500,4407582720,55590359040,0.200,0,0,0,108.200,10344,33024,1391600,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5600.400,5052.800,4771,0,0,0,0,0,255178,445,12862811,71235,30,0.029,8,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18436383,0,740,1.000,85952371212,0,0,24,0,115,5
1701950801,0.104,0.154,99.195,0.546,0,0,1214054.400,25043.600,24241.800,0,0,115175337984,98656444416,4460638208,381992407040,5816,11032.600,1,0,6.400,10.090,7.990,7.470,4407582720,55590359040,0,0,0,0,113.600,10344,33024,1391594,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5265.800,4646.200,4606.400,0,0,0,0,0,255178,445,12862036,71235,30,0.029,12,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18436769,0,739,1.000,85952371212,0,0,22.200,0,116,5
1701950806,0.102,0.155,99.300,0.443,0,0,1168998.400,25416.600,24711.400,0,0,115180257280,98649985024,4460638208,381995487232,5812.200,11034.600,0,1,6.600,9.360,7.870,7.430,4407582720,55590359040,0,0,0,0,113.800,10344,33024,1391596,0,0,1,100,29,1,129,0,12258,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5058.200,4480.400,4340.200,0,0,0,0,0,255178,445,12862398,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18437125,0,739,1.000,85952371212,0,0,25.400,0,123,5
1701950811,0.111,0.148,99.308,0.434,0,0,1264844.800,26110.200,25799.800,0,0,115181105152,98649137152,4460638208,381998567424,5881.200,11223.200,9,0,6.200,8.690,7.760,7.400,4407582720,55590359040,0,0,0,0,116.600,10344,33024,1391589,0,0,1,100,29,1,129,0,12257,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5117,4579,4431.400,0,0,0,0,0,255178,445,12861742,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18437538,0,776,1.000,85952371212,0,0,28.600,0,121,6
1701950816,0.104,0.158,96.606,3.131,0,0,725811.200,18772.800,17980.400,0,0,115181678592,98646253568,4460638208,382003187712,6372,11504.600,2,6,7,8.240,7.680,7.370,4407582720,55590359040,0,0,0,0,71.600,10344,33024,1391620,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,4751.400,3962.400,3403.400,0,0,0,0,0,255178,445,12861432,71235,31,0.030,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18437799,0,956,1.000,85952371212,0,0,11,0,63,4
1701950821,0.108,0.186,97.726,1.980,0,0,1549926.400,29055.400,30434.200,0,0,115190321152,98639151104,4460638208,382007037952,6876,12097.600,2,1,7,7.660,7.570,7.340,4407582720,55590359040,0,0,0,0,144.800,10344,33024,1391589,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5875,5014.400,5174.200,0,0,0,0,0,255178,445,12860039,71235,30,0.029,2,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18438303,0,402,1.000,85952371212,0,0,36.200,0,168,6
1701950826,0.129,0.244,99.509,0.117,0,0,931430.400,25943,30346.600,0,0,115136659456,98692812800,4460638208,382007037952,5375,10263.200,2,2,10,7.040,7.440,7.300,4407582720,55590359040,0,0,0,0,96,10344,32832,1391586,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,8770.800,6929,9443.600,0,0,0,0,0,255178,445,12865341,71235,30,0.029,7,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439852,18438312,0,839,1.000,85952371212,0,0,0.400,0,40,5
1701950831,0.234,0.282,97.479,2.006,0,63897.600,1394278.400,107503.200,116607,0,0,115142885376,98686439424,4460638208,382009643008,6460.800,12343.600,2,4,6.600,6.880,7.400,7.290,4407582720,55590359040,0,0,0,7.200,88.400,10344,32832,1391599,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,8123,6858.200,5217.600,0,0,0,0,0,255399,445,12862693,71235,31,0.030,22,0,0,3,0,0,4,1,0,4,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439860,18438466,0,759,1.000,85952453132,16384,97.800,182.600,6,151,5
1701950836,0.207,0.288,95.755,3.751,0,57344,1966080,117686.800,130862.200,0,0,115156398080,98672926720,4460638208,382009643008,7647.600,13484,2,2,5.200,7.290,7.480,7.310,4407582720,55590359040,0,0,0,6.800,106,10344,32832,1391592,0,0,1,100,29,1,129,0,12255,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5978.400,5523,5123.800,0,0,0,0,0,255327,445,12859521,71235,30,0.029,3,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439890,18438656,0,675,1.000,85952698892,49152,159,270,8,148,5
1701950841,0.229,0.267,98.049,1.455,0,98304,1445888,97730.400,111249,0,0,115165175808,98657988608,4460638208,382016573440,6598.600,12539.400,2,0,6.200,7.270,7.470,7.310,4407582720,55590359040,0,0,0,11.800,104.400,10344,32832,1391589,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6047,6099.400,5593,0,0,0,0,0,255327,445,12856082,71235,30,0.029,12,0,0,4,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439947,18438879,0,742,1.000,85953149452,90112,91.600,200.800,8.800,116,6
1701950846,0.144,0.192,94.835,4.829,0,13107.200,884736,53602,66940.800,0,0,115174027264,98649907200,4460638208,382016573440,6734,12057,1,10,6,7.090,7.430,7.300,4407582720,55590359040,0,0,0,1.600,52.400,10344,32832,1391609,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,3876,3890.200,3550.800,0,0,0,0,0,255327,445,12855370,71235,31,0.030,22,0,0,3,0,0,21,1,0,21,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439955,18438967,0,379,1.000,85953272332,24576,52,101.800,4,49,4
1701950851,0.111,0.154,90.470,9.265,0,14745.600,667648,25279.200,29477.800,0,0,115180052480,98643111936,4460638208,382017343488,7190.200,12305.600,3,13,22,7.320,7.470,7.310,4407582720,55590359040,0,0,0,1.800,34.800,10344,32832,1391644,0,0,1,100,29,1,129,0,12261,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,6839.600,5229.600,5051.800,0,0,0,0,0,255327,445,12854297,71235,31,0.030,22,0,0,3,0,0,21,16,0,21,17,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12439956,18439010,0,993,1.000,85953387020,22937.600,30.800,32,0,36,7
1701950856,0.300,0.380,95.038,4.282,0,252313.600,2967142.400,176535.400,205054,0,0,115196514304,98624339968,4460638208,382024273920,9391.200,14538.800,0,5,13.800,7.130,7.430,7.300,4407582720,55590359040,0,0,0,24.400,168.400,10344,32832,1391605,0,0,1,100,29,1,129,0,12256,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,8582,8635.400,8107.600,0,0,0,0,0,255327,445,12850612,71235,30,0.029,14,0,0,11,0,0,1,1,0,1,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440018,18439382,0,696,1.000,85953731084,68812.800,201.200,543,28,217,5
1701950861,0.196,0.276,95.682,3.847,0,142540.800,2086502.400,98804.400,118033.400,0,0,115199004672,98618769408,4460638208,382028124160,6962.200,12811.600,1,3,6.200,8.640,7.740,7.400,4407582720,55590359040,0,0,0,15.600,98.800,10344,32832,1391604,0,0,1,100,29,1,129,0,12254,32,1,0,0,4,30,0,0,0,0,1,0,2,2,0,0,5459,5791,5449.600,0,0,0,0,0,255473,445,12850011,71235,32,0.031,22,0,0,3,0,0,13,1,0,13,2,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440035,18439598,0,780,1.000,85953878540,29491.200,137,237.800,8.800,133,9
1701950866,0.171,0.198,94.526,5.105,0,329318.400,1051852.800,39263.600,49613.800,0,0,115307831296,98509172736,4460638208,382068166656,7174.200,15007.200,1,6,6.600,8.590,7.740,7.400,4407582720,55590359040,0,0,0,5.400,80.800,10344,32832,1391633,0,0,1,100,29,1,129,0,12267,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,12961,9407.400,3938.600,0,0,0,0,0,255473,445,12847958,71235,40,0.039,32,0,0,3,0,0,11,1,0,11,1,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440040,18445053,0,740,1.000,85953911308,6553.600,40.200,65.600,2,64,5
1701950871,0.288,0.432,93.518,5.762,0,1839923.200,1686732.800,101758,125675,0,0,115597815808,98209177600,4460638208,382363095040,6958.800,42973.800,5,4,6.400,8.710,7.780,7.420,4407582720,55590359040,0,0,0,21.600,105.200,10344,32832,1391627,0,0,1,100,29,1,129,0,12268,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,33113.600,21154.800,5892.200,0,0,0,0,0,255308,445,12846536,71235,40,0.039,31,0,0,4,0,0,11,11,10,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440051,18481814,0,335,1.000,85954042380,26214.400,93.400,147.800,4,102,0
1701950876,0.777,1.589,94.062,3.572,0,6691225.600,2049638.400,135381.400,168530,0,0,117716832256,96052428800,4460638208,384484577280,8166.600,235107.800,1,8,8.400,8.330,7.720,7.400,4407582720,55590359040,0,0,0,64.800,94.400,10344,32832,1391655,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,203708.800,111412.800,6516.400,0,0,0,0,0,255308,445,12641209,71235,40,0.039,32,0,0,3,0,0,11,11,10,14,12,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440087,18759979,0,1096,1.000,85954296332,50790.400,219.800,307.800,6.800,208,9
1701950881,0.328,0.449,95.186,4.037,0,45929267.200,1449164.800,84965,104741,0,0,117965750272,95574036480,4460638208,384963547136,7556.200,34245.600,2,3,7.600,8.140,7.690,7.390,4407582720,55590359040,0,0,0,336.800,95.200,10344,33024,1391631,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,33928,29750.600,6290.600,0,0,0,0,0,255308,445,12571549,71235,40,0.039,23,10,10,4,0,10,11,11,10,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440100,18793526,0,697,1.000,85954402828,21299.200,126.400,183.200,4.800,122,4
1701950886,0.236,0.290,96.124,3.350,0,4228710.400,1802240,89327.800,99146,0,0,118003294208,95516471296,4460638208,385007439872,6770.400,14253.800,3,8,6.600,7.730,7.610,7.370,4407582720,55590359040,0,0,0,28,103.200,10344,33024,1391635,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,7925.200,8153.400,5626,0,0,0,0,0,255308,445,12558918,71235,40,0.039,21,10,10,4,0,10,11,11,10,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440119,18796659,0,789,1.000,85954410656,1565.600,111.600,268.800,12.800,136,5
1701950891,0.240,0.319,95.161,4.281,0,15070003.200,1787494.400,95109.400,112049.400,0,0,118089203712,95353556992,4460638208,385166839808,7049,19323.400,2,8,6,7.510,7.570,7.350,4407582720,55590359040,0,0,0,114.600,98.200,10344,33024,1391634,0,0,1,100,29,1,129,0,12265,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,14148.200,13454.200,5570.800,0,0,0,0,0,255308,445,12520047,71235,41,0.040,32,10,10,3,0,10,13,11,11,15,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440140,18807478,0,733,1.000,85954738700,65608.800,99.800,252,12,104,5
1701950896,0.140,0.175,93.370,6.315,0,4790681.600,1082982.400,42807.200,46542.200,0,0,118120271872,95296307200,4460638208,385218433024,6906.600,14197.800,1,7,5.200,7.710,7.610,7.370,4407582720,55590359040,0,0,0,35.600,82.800,10344,33024,1391643,0,0,1,100,29,1,129,0,12266,42,1,0,0,4,40,0,0,0,0,1,0,2,2,0,0,6911.600,6208.200,3591.800,0,0,0,0,0,255380,445,12506812,71235,41,0.040,32,10,10,3,0,10,11,11,10,11,11,0,3145728,8096,10,1024,-1,8192,5,1048576,1800,16384,0.800,40,16777216,2577714,12440149,18811015,0,663,1.000,85954804236,13107.200,35.400,84.400,4,44,5
